country,city,address_1,reason_for_recall,address_2,product_quantity,code_info,center_classification_date,distribution_pattern,state,product_description,report_date,classification,openfda,recalling_firm,recall_number,initial_firm_notification,product_type,event_id,more_code_info,recall_initiation_date,postal_code,voluntary_mandated,status,severity_score
United States,Wellington,12155 NCR 15,Eggs have the potential to be contaminated with Salmonella Enteritidis,,220,"Expiration date of 5/18/14, 5/19/14, 5/22/14, or 5/23/14;  location code of 1 or 3",20140715,"Product was distributed in Colorado; some may have gone to Idaho, Kansas, New Mexico, and Utah. No military/govt/VA or foreign consignees.",CO,"Certified Organic, Owl Canyon Whole Eggs, packed in one dozen and half-dozen cardstock packages, with a packing date of 93, 94, 97, or 98.",20140723,Class I,{},"Six Dog, LLC",F-2176-2014,Press Release,Food,68189,20140812.0,20140505,80549,Voluntary: Firm initiated,Terminated,5
United States,Miami,7345 SW 45th St,"Pursuant to a consent decree that prohibits the company and its owners for marketing dietary supplements until they, among other things, recall and destroy the dietary supplements that have been manufactured or distributed since April 2, 2014, hire a cGMP expert and receive written permission from FDA to resume operations.",,"1,444,900 capsules","As persuant to the Consent Decree, the firm agreed to ""recall and destroy, under FDA's supervision, in accordance with the procedures provided in paragraph 6, ALL dietary supplements that were manufactured, prepared, processed, packed, labeled, held and/or distributed between April 2, 2014 and the date of entry of this Decree.""  The Decree was entered on September 25, 2015.    Known lots and expiration dates: Lot # 140714 Exp. Date 08/17, Lot # 310914 Exp. Date 10/17, Lot # 560914 Exp. Date 10/17, Lot # 271214 Exp. Date 12/17, Lot # 070115 Exp. Date 01/18, Lot # 460315 Exp. Date 04/18, Lot # 080615 Exp. Date 08/18",20161228,"Products distributed to Florida, Nevada and the Dominican Republic",FL,"DHEA 25 mg, bulk capsules",20170104,Class II,{},Sunset Natural Products Inc.,F-0994-2017,Letter,Food,74054,20170410.0,20151013,33155-4509,FDA Mandated,Terminated,3
United States,Austin,550 Bowie St,The product has the potential to be contaminated with Listeria monocytogenes.,,Unknown,"Sold between June 1 and July 21, 2014 at Whole Foods Stores",20141209,"All states where Whole Foods Market stores are located except Florida, Washington, and Oregon.",TX,"Whole Foods Market 4"" fresh fruit tart decorated with plums, UPC/PLU 0201189005002; Whole Foods Market 6"" fresh fruit tart decorated with plums, UPC/PLU 0201898022000; Whole Foods Market 9"" fresh fruit tart decorated with plums, UPC/PLU 0201897029000",20141217,Class II,{},Whole Foods Market,F-0699-2015,Press Release,Food,68897,20150519.0,20140723,78703-4648,Voluntary: Firm initiated,Terminated,3
United States,Miami,7345 SW 45th St,"Pursuant to a consent decree that prohibits the company and its owners for marketing dietary supplements until they, among other things, recall and destroy the dietary supplements that have been manufactured or distributed since April 2, 2014, hire a cGMP expert and receive written permission from FDA to resume operations.",,Unknown,"As persuant to the Consent Decree, the firm agreed to ""recall and destroy, under FDA's supervision, in accordance with the procedures provided in paragraph 6, ALL dietary supplements that were manufactured, prepared, processed, packed, labeled, held and/or distributed between April 2, 2014 and the date of entry of this Decree.""  The Decree was entered on September 25, 2015.    Known lot: Lot # 440914",20161228,"Products distributed to Florida, Nevada and the Dominican Republic",FL,Oyster Dietary Supplement (unknown container size),20170104,Class II,{},Sunset Natural Products Inc.,F-1033-2017,Letter,Food,74054,20170410.0,20151013,33155-4509,FDA Mandated,Terminated,3
United States,Portsmouth,1 Highliner Ave,Product may contain undeclared milk.,,"693,408 cases (total for all products)",Lot Number:  0027031110,20170815,Nationwide,NH,"Fisherman's Reserve 12/1lb Breaded Haddock Fillets,  Item Number: B1378",20170823,Class II,{},High Liner Foods Inc.,F-2665-2017,"Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit",Food,77489,20171214.0,20170609,03801-4146,Voluntary: Firm initiated,Terminated,3
United States,New York,211 E 48th St,Product may be contaminated with Salmonella.,,,UPC: 5706200452 (4oz) and 5706200491 (8oz)  Best By Dates through 7/29/2021,20210827,"IL, WI, IA, IN, MI",NY,"BrightFarms Mighty Romaine; packaged in clear, plastic clamshells; 4oz and 8oz; grown at the company's Rochelle, Illinois indoor farm",20210908,Class I,{},Bright Farms,F-0896-2021,Telephone,Food,88290,20211005.0,20210715,10017-1538,Voluntary: Firm initiated,Terminated,5
United States,Westfield,53 Summit Lock Road,Products were not held at an appropriate temperature due to a mechanical malfunction during transportation.,53 Medieros Way,unknown,"Exact codes are unknown. The product being recalled was sold on June 17, 2019 at Target Stores in Commack, NY and Central Islip, NY.",20190724,"Two Target Stores 1. 98 Veterans Memorial Highway in Commack, New York 2. 160 North Research Place in Central Islip, New York",MA,FAT FREE HALF & HALF - 0.5GAL - MARKET PANTRY;  UPC: 8523961640,20190731,Class II,{},"C & S Wholesale Grocers, Inc.",F-1748-2019,Telephone,Food,83178,20190731.0,20190617,01085-9777,Voluntary: Firm initiated,Terminated,3
United States,Northfield,3 Lakes Dr,Possible presence of glass fragments in CapriSun and Kool-Aid Jammers.,,"20, 298 cases, 4 boxes/case, 10 drinks/box.",best when used by code date: 11 DEC 2016 Gr02CT762 and 12 DEC 2016 GR02CT762.,20160520,The firm distributed the product to 132 domestic firms. Please see the attached spreadsheet for a list of all consignees.,IL,Kool-Aid Jammers Tropical Punch packaged in a red blue and purple box with white lettering.,20160601,Class II,{},Kraft Heinz Foods,F-1396-2016,Letter,Food,72950,20180221.0,20151229,60093-2753,Voluntary: Firm initiated,Terminated,3
United States,San Antonio,646 S Flores St,May contain broken metal pieces,,"12,906 units",UPC 4122083895; Best if used by: 11/28/2018,20180613,Texas and Mexico,TX,HEB Creamy Creations No Sugar Added Orange Sherbet quart,20180620,Class II,{},H-E-B GROCERY COMPANY LP DBA HEB,F-1560-2018,"Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit",Food,80210,20180904.0,20180530,78204,Voluntary: Firm initiated,Terminated,3
United States,Fairfield,10 Washington Ave,"Command Nutritionals LLC is recalling Hard Blast-Pink Lemonade and Juggernaut- Various flavors due to contaminated L-Citrulline which was received from Axel Chemicals, Brentwood, TN.",,1990 units,a) Crimson Punch - Lot #13086 - exp date 04/01/2015  b) Orange - Lot #13085 - exp date 04/01/2015  c) Raspberry Lemonade - Lot #13087 - exp date 01/01/2015,20140410,FL,NJ,"Juggernaut     a) Crimson Punch UPC 811020906803  b) Orange UPC  811020906841  c) Raspberry Lemonade UPC 811020906858    Net Wt. 1.76 lbs.   Manufactured in the USA Infinite Labs, LLC  PO Box 533736 Orlando, FL 32853  1-877-455-2271",20140416,Class II,{},"Command Nutritionals, LLC",F-1818-2014,"Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit",Food,67842,20150428.0,20140311,07004-3843,Voluntary: Firm initiated,Terminated,3
United States,Moscow,1000 Wild Iris Ln,"Organic Thai Fusion Outpost 5.1 oz. packages, Organic Thai Fusion 3 lbs. bulk bags, and  Organic On the Go Thai Fusion 3.4 oz cups are recalled due to undeclared milk.",,15/5.1 oz. pouches of Outpost; 6/3.4 oz. cups of On the Go; and 12/3 lbs bags.,Lot # 021091  Lot # 022492  Product was made on 02/10/16 and 02/24/16.,20160328,"sold on  AK, AL, AZ, CA, FL, GA, ID, IN, MA, MN, NJ, NY, OR, UT, and WA and in Netherland. Products were sold from www.maryjanesfarm.org.",ID,"Thai Fusion Outpost, net weight 5.1 oz.  UPC 0 99853 34255 9.    Thai Fusion Bulk bag, packaged in a ziploc plastic bag, net weight 3 lbs. UPC 0 99853 35255 8.    Thai Fusion On the Go, packaged in microwave able paper cup with plastic lid, net wt. 3.4 oz. UPC 0 99853 38255 5.",20160406,Class I,{},Paradise Farm Organics Inc,F-0818-2016,Visit,Food,73558,20160818.0,20160317,83843,Voluntary: Firm initiated,Terminated,5
United States,Alsip,12200 S Central Ave,Potential presence of  Salmonella due to use of recalled whey ingredient,,"98 bags, 4,900 lbs",Batch or lot numbers:  673826  676245  676986,20180827,Nationwide and Canada,IL,Caesar Seasoning  50 pound bag   Item 1000031193,20180808,Class II,{},Griffith Labs U.S.A.,F-1884-2018,"Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit",Food,80567,20200520.0,20180717,60803-3408,Voluntary: Firm initiated,Terminated,3
United States,Hanover,900 High St,"Utz Quality Food, LLC is initiating a recall of Bachman Original Twist Pretzels,10 oz.Bag (flexible film) Net Wt.: 10 oz.,  UPC: 0 77817 10580 8 , because of Undeclared milk allergen.   Butter Twist  pretzels mistakenly packaged into regular  Pretzel Twist  bags.",,196 cases = 1960 bags,JUL 2219      9         ED,20190322,"The product was distributed to the following states: CT,DE,MA,MD,ME,NC,NH,NJ,NY,PA,RI,VT WV",PA,"Bachman Original Twist Pretzels,10 oz.Bag (flexible film) UPC: 0-77817-10580-8",20190403,Class I,{},Utz Quality Food Inc,F-1185-2019,"Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit",Food,82277,20190627.0,20190225,17331-1639,Voluntary: Firm initiated,Terminated,5
United States,Horsham,255 Business Center Dr,Presence of plastic in muffins and brownies.,,"45,600 boxes","Best by: September 24, 2016/ 3098;  UPC:7203001799",20161018,Nationwide,PA,"Entenmann's Little Bites Variety - 20 pouches labeled for resale  10 Chocolate Chip; 5 Blueberry; 5 Fudge Brownie;  Net Wt 2 lbs.;  Distributed by: Entenmann's Inc., General Offices, PO #976, Horsham, PA 19044.  Best by: September 24, 2016/ 3098;  UPC:7203001799",20161026,Class II,{},BIMBO Bakeries USA Inc.,F-0165-2017,Visit,Food,75079,20170629.0,20160830,19044-3424,Voluntary: Firm initiated,Terminated,3
United States,Milwaukee,2880 N 112th St Bldg E,Callaloo Greens are being recalled due to potential contamination with foreign material (plastic).,,119 cases (1785 lbs.),"Lot 080, Use by date 3/21/2020",20190422,MA,WI,"Mediterranean Brands Callaloo Greens, Product 6017.  Net Weight 15.0 lbs (6.90 Kgs).  Keep Frozen.  Manufactured for:  MBI, Glenview, IL  60025",20190501,Class II,{},"American Pasteurization Company, LLC",F-1302-2019,E-Mail,Food,82606,20190806.0,20190409,53222-4201,Voluntary: Firm initiated,Terminated,3
United States,Chicago,2501 N Keeler Ave,Product may contain undeclared milk.,,"5,250 lbs",Product #A99824; Lot #WN011217D;  WN032217D,20170817,"Nationwide, Mexico, Canada",IL,"A99824, BREADER X1, NET WT 35 LBS, Manufactured By: Newly Weds Foods, Inc., Chicago, IL 60639",20170726,Class II,{},Newly Weds Foods Inc,F-3129-2017,Letter,Food,77194,20190805.0,20170503,60639-2131,Voluntary: Firm initiated,Terminated,3
United States,Chicago,2501 N Keeler Ave,Product may contain undeclared milk.,,"10,300 lbs",Product #A22178; Lot #WN020117D; WN040217D; WN040517D,20170817,"Nationwide, Mexico, Canada",IL,"A22178, BATTER MIX X1, NET WT 50 LBS, Manufactured By: Newly Weds Foods, Inc., Chicago, IL 60639",20170726,Class II,{},Newly Weds Foods Inc,F-3000-2017,Letter,Food,77194,20190805.0,20170503,60639-2131,Voluntary: Firm initiated,Terminated,3
United States,Pittsburgh,101 Kappa Dr,"On 10/30/2017, Giant Eagle received notice from their contract manufacturer to recall Market District Coffee Beans Covered in Dark Chocolate due to undeclared milk in the dark chocolate. Giant Eagle product labels do carry the advisory statement ""May Contain Milk"".",,6234 units,Coffee Beans UPC: 30034 09851;  Almonds UPC: 30034 09852;   Powerberry UPC: 30034 09857,20171117,IN  MD  OH  PA  WV,PA,"Market District Coffee Beans covered in Dark Chocolate; Net Wt. 8 OZ.; Contains Soy; May Contain: Milk  Manufactured in a plant that processes wheat, peanuts, tree nuts and eggs.; Distributed by Giant Eagle, Inc., Pittsburgh, PA 15238-2809",20171115,Class II,{},"Giant Eagle, Inc.",F-0353-2018,E-Mail,Food,78423,20200515.0,20171030,15238-2809,Voluntary: Firm initiated,Terminated,3
United States,Milwaukee,726 S 12th St.,"Garden-Fresh Foods is recalling various ready-to-eat salads, slaw, and dip products sold under various brands and codes because they may be contaminated with Listeria monocytogenes.",,"1,159,754.46 total pounds, for all varieties",0 11596 55678 9 = 11/11/2013 - 12/9/2013,20131202,"CA, IL, IN, MA, MI,MN, MO, OH, PA, WI.",WI,"Spoon River Pimiento Spread, 0 11596 55678 9,	1/5 lb",20131211,Class I,{},"Garden-Fresh Foods, Inc.",F-0668-2014,"Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit",Food,66677,20140313.0,20131030,53204-1211,Voluntary: Firm initiated,Terminated,5
United States,Salinas,1250 Hansen St,CFIA sampled one salad product which resulted in a positive result for Listeria monocytogenes.,,219 units,Best if Used by -  10/13/2017,20171114,US and Canada,CA,"Western Family  Spicy Southwester Kale Kit, 22.8 OZ bags  UPC  062639352301- Canada",20171115,Class I,{},"Mann Packing Company, Inc.",F-0193-2018,"Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit",Food,78326,20171205.0,20171019,93901-4552,Voluntary: Firm initiated,Terminated,5
United States,Tacoma,3911 S 56th St,"Northern Fish Products is recalling hot smoked salmon, black cod, steelhead, and trout, with the exception of hot jerky salmon and jerky salmon due to undeclared soy.",,"28,487 lbs.(total)","E1016, E1116, E1216, E1316, E1616, E1716, E1816, E1916, E2016, E2316, E2416, E2516, E2616, E2716, E3016, E3116, F0116, F0216, F0316, F0616, F0716, F0816, F0916, F1016, F1316, F1416, F1516, F1616, F1716, F2016, F2916, F3016, G0116, G0416, G0516, G0616, G0716, G0816, G1116, G1216, G1316, G1416, G1516, G1816, G1916, G2016, G2116, G2216,  G2516, G2616, G2716, G2816, G2916, H0116, H0216, H0316, H0416, H0516, H0816, H0916,  F2116, F2216, F2316, F2416, F2716, and F2816.    A through L represent the Month (January through December); The first 2 digits represent the day of the month; the second two digits represent the year.",20161220,"Washington, Oregon, Idaho, Montana, Nebraska, Military commissaries",WA,"""***PREMIUM SMOKED SALMON***CRACKED PEPPER*** NET WT: 4OZ***Packaged 5 lbs case 20/4oz vacuum packages/case. Cardboard type label is folded over and affixed to the top of the package.  Sell by date is marked on the label by the consignee.  UPC 7 02772 00560 2.",20161228,Class II,{},"Northern Fish Products, Inc.",F-0822-2017,"Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit",Food,75699,20170131.0,20161110,98409-2607,Voluntary: Firm initiated,Terminated,3
United States,Portales,42593 US Highway 70,"Sunland, Inc. is conducting a voluntary limited recall of its Almond, Peanut, and Cashew Butter products and Tahini and Roasted Blanched Peanut Products, manufactured between May 1, 2010 and September 24, 2012, because these products may be contaminated with Salmonella.",,859 x 40 lbs,"Best-If-Used-By Dates between May 1, 2011 and September 24, 2013.",20121023,National distribution under various brand names including all 50 U.S. States with some international distribution Hong Kong.,NM,"Sunland Sesame Tahini, 40 lbs, UPC 4868771725, manufactured by Sunland, Inc, Portales, NM 88130.",20121031,Class I,{},"Sunland, Incorporated",F-0408-2013,Press Release,Food,63257,20141001.0,20120924,88130-9043,Voluntary: Firm initiated,Terminated,5
United States,Milwaukee,726 S 12th St.,"Recalled salads, slaw, salsa, bean and dips contained onions that were recalled by Gills Onions due to potential Listeria monocytogenes contamination.",,,"1) Garden-Fresh, 4205, 08/16/12; 2) Weis, 05848, 8/14/2012-8/16/2012, 1105, 8/14/2012-8/16/2012          Acme Homestyle Potato Salad, 4209, 8/14/2012-8/17/2012",20120907,AZ  CA  FL  IA  IL  IN  MA  MI  MN  MO  OH  PA  TX  WI,WI,"Red Potato Salads: 1) Garden-Fresh Red Potato Salad, 2 lb., 0 11596 24205 7; 2) Weis Red Potato Salad, 16 oz., 0 41497 05848, 5 lb., 0 11596 51105 4",20120919,Class I,{},"Garden-Fresh Foods, Inc.",F-2251-2012,Letter,Food,62707,20121115.0,20120727,53204-1211,Voluntary: Firm Initiated,Terminated,5
United States,Salinas,150 Main St,Firm received notification of a positive L. mono test result from a random sample taken from of one our customer's retail locations by the Massachusetts Department of Public Health.,,2153 cases total,lot: 190614-403545 - Best by 6/26/19,20190731,"CT, FL, IL, ME, MD, MA, NC, NY, PA, SC, VA.",CA,"Green Giant Fresh Butternut Squash Diced.  12 oz. (340 g) plastic bag  UPC: 605806138010; Item number BNC101101    Perishable, Keep Refrigerated  Distributed by Growers Marketing LLC, Salinas, CA",20190807,Class II,{},Growers Express                                    S,F-1952-2019,E-Mail,Food,83245,20191122.0,20190628,93901,Voluntary: Firm initiated,Terminated,3
United States,Palisades Park,235 Commercial Ave,N.A.C. Foods initiated this recall because Mimi's Products Ground Cumin and Rosa Maria Ground Cumin may contain undeclared peanut protein.,,22 cases,Lot #2948E with BB 3/2017,20150211,"NJ, NY and PA",NJ,"Rosa Maria Ground Cumin, (Comino Molido), 6 oz. (173g), UPC 707425-16041-7, Packed by NAC Foods Corp., Palisades Park, NJ.",20150218,Class I,{},N.A.C. Foods,F-1070-2015,Letter,Food,70284,20180719.0,20141224,07650-1109,Voluntary: Firm initiated,Terminated,5
United States,Milwaukee,726 S 12th St.,"Garden-Fresh Foods is recalling various ready-to-eat salads, slaw, and dip products sold under various brands and codes because they may be contaminated with Listeria monocytogenes.",,"1,159,754.46 total pounds, for all varieties",0 11596 52094 0 = 10/30/2013 - 11/17/2013   ; ;,20131202,"CA, IL, IN, MA, MI,MN, MO, OH, PA, WI.",WI,"Garden-Fresh Whole Wheat Pasta With Sun Dried Tomatoes,Product Code  0 11596 52094 0	,1/5 lb",20131211,Class I,{},"Garden-Fresh Foods, Inc.",F-0539-2014,"Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit",Food,66677,20140313.0,20131030,53204-1211,Voluntary: Firm initiated,Terminated,5
United States,City Of Industry,13260 Temple Ave,Health One Pharmaceuticals is recalling dietary supplements due to significant violations of the cGMP regulations for dietary supplements.,,1527 units,9542,20150330,"Nationwide in US: CA, TN, WA, ID,     and worldwide:  Hong Kong, Vietnam, China, Singapore",CA,"Slimin, 80 Veggie Capsules, 400 mg",20150408,Class II,{},Health One Pharmaceuticals Inc,F-1646-2015,Letter,Food,70344,20150331.0,20150204,91746-1511,Voluntary: Firm initiated,Terminated,3
United States,Forsyth,10203 State Highway 76,Firm is recalling dietary supplements containing a raw material which may contain >0.3 ppb chloramphenicol,,598 bottles,Lot #: 53373006,20131213,"Domestic distribution of the product is nationwide with direct accounts in 27 states in all geographical regions. Foreign distribution consists of direct accounts in the following countries: Canada, China, Malaysia, Norway, Slovakia, South Korea, Sweden, Taiwan, and the United Kingdom.",MO,"Northern Nutrition, Pro-3-Zyme, packaged in 180-capsule bottles (SKU 53373). Firm name on the label is Northern Nutrition, LLC, Shipshewana, IN;",20131225,Class II,{},National Enzyme Co,F-0760-2014,"Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit",Food,66658,20150303.0,20131030,65653-5445,Voluntary: Firm initiated,Terminated,3
United States,Portland,201 NE 2nd Ave,"Pacific Coast Fruit Company, Portland, Oregon is voluntarily recalling multiple types of bagged processed salads based on the potential contamination of Listeria monocytogenes.  The firm utilized a portion of the salads that were recalled by their supplier.",,28 cases,Best Use By Dates: 10/11/17-10/26/17,20171027,distributed in Oregon and Washington.,OR,"Vegetable Tray, 2/25 oz., RETAIL item # 71444, Pacific Coast Fruit brand, UPC 20728 71444    Ingredients: Broccoli, Cauliflower, Cherry Tomato,  Baby Carrots.",20171108,Class I,{},Pacific Coast Fruit Company,F-0043-2018,"Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit",Food,78343,20171205.0,20171020,97232-3289,Voluntary: Firm initiated,Terminated,5
United States,Woodbury,20 Crossways Park Dr N Ste 100,A potential for Listeria monocytogenes contamination was verified by the sunflower kernel raw material supplier.,,"1,886 cases","Lot #'s: 1) 5321, 2) 5327, 3) 6006, 4) 6048, 5) 6078, 6) 6118, 7) 6127, 8) 6139   Best Used By: 1) 10/21/16 , 2) 10/21/16, 3) 11/16/16, 4) 12/18/16, 5) 12/16/16 & 1/22/17, 6) 1/22/17, 7) 12/16/16, 8) 12/16/16",20161208,"CA, KS, KY, TN, TX, UT, VA, WA and Wi to foodservice distributors, food banks and school meal programs",NY,"Chicken/BBQ, Item # 61405",20161214,Class I,{},E S Foods,F-0648-2017,E-Mail,Food,74240,20170417.0,20160519,11797-2007,Voluntary: Firm initiated,Terminated,5
United States,Fort Worth,751 Eight Twenty Blvd Ste 101,Potential  glass inclusion,,8 cases,Lot Number: 108185,20170207,"TX, IL, KS, NC",TX,"Circle U Foods, Inc. Product Code: 100002 AF/TV Taco Seasoning Bag Weight: 1.1250 Lbs.",20170215,Class II,{},"Circle U Foods, Inc",F-1447-2017,Letter,Food,76313,20170511.0,20170124,76106-1972,Voluntary: Firm initiated,Terminated,3
United States,Spokane,1996 S Geiger Blvd,"Salmonella Newport. Product contains onion supplied from Thomson International, Inc.",,"51,552 OZ",Expiration Dates range from 05/20/20 to 07/25/20,20200928,"distributed in ID, MT, OR, WA, and WY.",WA,"Item 83976 Pico De Gallo Salsa Mild, Refrigerated, net wt.	16 OZ, packaged in Plastic Container.",20201007,Class I,{},"Spokane Produce, Inc.",F-1586-2020,Telephone,Food,86331,20201008.0,20200803,99224-5411,Voluntary: Firm initiated,Terminated,5
United States,Fresno,1418 G St,"FDA environmental sampling found 21 of 50 positive for Listeria monocytogenes, 11 of these on food contact surfaces.",,,All units with UPC 6 34242- 10008 4 (3 oz. bar),20140416,"CA, NV, AZ, WA, Canada and Guam",CA,"Jamaica Fruit Bar, 3 oz.,.    Helados La Tapatia  Fresno, CA 93706",20140423,Class II,{},"Helados La Tapatia, Inc",F-1769-2014,Press Release,Food,67764,20150429.0,20140319,93706-1611,Voluntary: Firm initiated,Terminated,3
United States,Westfield,53 Summit Lock Road,Products were not held at an appropriate temperature due to a mechanical malfunction during transportation.,53 Medieros Way,unknown,"Exact codes are unknown. The product being recalled was sold on June 17, 2019 at Target Stores in Commack, NY and Central Islip, NY.",20190724,"Two Target Stores 1. 98 Veterans Memorial Highway in Commack, New York 2. 160 North Research Place in Central Islip, New York",MA,YOPLAIT ORIGINAL KEY LIME PIE YOGURT - 6OZ  UPC: 7047000321,20190731,Class II,{},"C & S Wholesale Grocers, Inc.",F-1932-2019,Telephone,Food,83178,20190731.0,20190617,01085-9777,Voluntary: Firm initiated,Terminated,3
United States,Miami,7345 SW 45th St,"Pursuant to a consent decree that prohibits the company and its owners for marketing dietary supplements until they, among other things, recall and destroy the dietary supplements that have been manufactured or distributed since April 2, 2014, hire a cGMP expert and receive written permission from FDA to resume operations.",,"124 Bottles (18,000 capsules)","As persuant to the Consent Decree, the firm agreed to ""recall and destroy, under FDA's supervision, in accordance with the procedures provided in paragraph 6, ALL dietary supplements that were manufactured, prepared, processed, packed, labeled, held and/or distributed between April 2, 2014 and the date of entry of this Decree.""  The Decree was entered on September 25, 2015.    Known lot and expiration date: Lot # 200115 Exp. Date 01/18",20161228,"Products distributed to Florida, Nevada and the Dominican Republic",FL,"Liver Energy, 100 capsules per bottle",20170104,Class II,{},Sunset Natural Products Inc.,F-0932-2017,Letter,Food,74054,20170410.0,20151013,33155-4509,FDA Mandated,Terminated,3
United States,Avenel,6C Terminal Way,Spiceco is recalling Pride of Szeged Sweet Hungarian Paprika  because it may contain undeclared peanut protein. Spiceco expanded their recall to include additional products that contain the implicated paprika.,,31 cases,Lot# 081817,20150504,Nationwide and Foreign,NJ,"Better Valu Chicken Seasoning Net. Wt. 5.25 oz (149 g)  Distributed by: Federated Group, Inc. 3025 W. Salt Creek Lane Arlington Heights, IL 6005 www.better-valu.com  UPC 079807003794",20150513,Class II,{},"Spiceco, Inc.",F-2168-2015,"Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit",Food,70409,20181221.0,20150129,07001-2228,Voluntary: Firm initiated,Terminated,3
United States,Irvine,2 Park Plaza,The firm is recalling all herbal and dietary supplements because they were not manufactured in compliance with the current Good Manufacturing Practice regulations for Dietary Supplements.,Suite 1200,4000 units,Lot AAMXG,20170331,US,CA,RegeneSlim,20170412,Class II,{},"VivaCeuticals, Inc. dba Regeneca Worldwide",F-1819-2017,Press Release,Food,76634,20170808.0,20170309,92614-2562,Voluntary: Firm initiated,Terminated,3
United States,Austin,90 W Morgan St,"Morgan Foods, Inc. initiated a voluntary recall of Tomato Condensed Soup, 26 oz. (1 LB 10 OZ) 737 g can, due to being mislabeled and containing cream of mushroom soup with undeclared allergens milk and soy.",,"6,168 cans","May 29, 2018 [E2918 batch code on can]; UPC: 78742043239 [On label] 3-Digit Code: GTY [On bottom of can] Batch: E2918 [On bottom of can]",20180824,Domestic: AR    Foreign/VA/DOD: None,IN,"Tomato Condensed Soup, 26 oz (1 LB 10 OZ) 737 g, 307  x 512  Can, Family Size, 12 cans per tray, shelf stable",20180905,Class II,{},"Morgan Foods, Inc.",F-1855-2018,"Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit",Food,80806,20200429.0,20180808,47102-1741,Voluntary: Firm initiated,Terminated,3
United States,Milwaukee,726 S 12th St.,"Garden-Fresh Foods is recalling various ready-to-eat salads, slaw, and dip products sold under various brands and codes because they may be contaminated with Listeria monocytogenes.",,"1,159,754.46 total pounds, for all varieties",0 11596 55905 6 = 11/2/2013 - 11/15/2013,20131202,"CA, IL, IN, MA, MI,MN, MO, OH, PA, WI.",WI,"Grandpa Vegetable Bagel Spread, Product Code 0 11596 55905 6, 	1/5 lb",20131211,Class I,{},"Garden-Fresh Foods, Inc.",F-0657-2014,"Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit",Food,66677,20140313.0,20131030,53204-1211,Voluntary: Firm initiated,Terminated,5
United States,Ann Arbor,825 Victorsway,H:20 Innovations is recalling Meijer Brand Baby Pediatric Electrolyte Fruit and Strawberry Flavor 8oz drinks due to a seal defect found during a complaint investigation.,Suite 305,"720 cases (17, 280 bottles)",Lot # P0127413,20140521,Michigan and Ohio Distribution Centers,MI,"Meijer Baby Pediatric Electrolyte Fruit Flavor 8oz x 4 with Best by: 10/01/15; 24 bottles per case, 6-4packs",20140528,Class II,{},H:20 Innovations LLC,F-1952-2014,"Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit",Food,68134,20140801.0,20140326,48108,Voluntary: Firm Initiated,Terminated,3
United States,Chicago,3700 S Kedzie Ave,Presence of small metal shavings.,,"1,629 cases","Lots: 71316, 72116",20161007,Nationwide,IL,"The Bakery Raspberry Danish | Net Wt 14 OZ (397g) | Distributed By WAL-MART Stores, Inc, Bentonville, AR 72716 | UPC: 605388124487",20161019,Class II,{},"Gold Standard Baking, Inc.",F-0063-2017,"Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit",Food,75129,20190805.0,20160908,60632-2768,Voluntary: Firm initiated,Terminated,3
United States,Mundelein,807 E Orchard St,Bubble tea powders contain undeclared allergens.,,,Product code: MangoPwdr-BD; All lots,20150707,"US: IL, MO, OH, FL, and TN",IL,"Foil bags containing 2.2 lbs. each of mango flavored powder and sold under the Boba Direct, Inc. brand.",20150715,Class II,{},"Boba Direct, Inc.",F-2802-2015,"Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit",Food,64079,20170814.0,20130109,60060-3019,Voluntary: Firm Initiated,Terminated,3
United States,Austin,550 Bowie St,Potential to contain undeclared egg,,580.91units (total of all products),Best by dates through 10/28/2020,20201124,"Maryland, New Jersey, Pennsylvania, Virginia and Washington, D.C.",TX,"Fried Chicken Meal with Mac & Cheese, packaged in clear plastic container with printed label product code begins with 247257; Fried Chicken Meal with Mac & Cheese, packaged on hot bar product code begins with 237444",20201202,Class I,{},Whole Foods Market,F-0132-2021,"Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit",Food,86682,20201204.0,20201027,78703-4644,Voluntary: Firm initiated,Terminated,5
